"Gene","logFC_12649","P_12649","logFC_21138","P_21138","logFC_53987","P_53987","MetaP","FDR","Direction","MeanLogFC"
"CDK14",-0.156564242569291,0.0499789390374123,-0.243770998,0.0282550615815674,-0.349989822582286,0.0322616670908772,0.00277732502346042,0.0240017795939637,"Consistent",-0.250108354383859
"RPL23",-0.0518858169054397,0.173882797345019,0.126511012394261,0.0138224951984545,-0.189987618802438,0.0189883649144782,0.00278131415700451,0.0240202723306726,"Mixed",-0.0384541411045389
"ST13",-0.121558689275542,0.0211777381579896,-0.14395624,0.187927078844297,0.116199483851078,0.0114790448579742,0.00278364587290697,0.0240237031130705,"Mixed",-0.0497718151414879
"PRPF6",-0.151866325329232,0.062452095168146,-0.055700787,0.364059755088527,-0.272574047481068,0.00201414505718822,0.00278909191855976,0.0240237031130705,"Consistent",-0.1600470532701
"FGF9",0.0578297974521629,0.622529699533726,-0.307128564,0.0189112138571941,0.241859000270298,0.00391392827806741,0.00280324211693107,0.0240974929561996,"Mixed",-0.00247992209251295
"GMPPB",-0.120639997355279,0.0157129421735498,0.11520483172597,0.0283396278842473,-0.102328471462406,0.103662427488683,0.00280737428651251,0.0241170533118459,"Mixed",-0.035921212363905
"DCUN1D4",0.0754304069836671,0.391028960968359,-0.211502404,0.0318795797696711,-0.186982585872892,0.00371270433441392,0.00281341286413533,0.0241529541918399,"Mixed",-0.107684860963075
"INPP5K",-0.125386950452477,0.00427419205097707,-0.043953501,0.447591185887539,-0.102722765824191,0.0243224775768237,0.00282581484661074,0.0242273987080045,"Consistent",-0.0906877390922227
"NOVA1",-0.0576217889280652,0.424216116158219,-0.26506322,0.012266132294998,-0.101203485235818,0.00893686133324458,0.00282441030747941,0.0242273987080045,"Consistent",-0.141296164721294
"HBQ1",-0.149982774536995,0.0330264369210919,-0.165829718,0.106270771592093,-0.245074813318405,0.0133616224504422,0.00284395002677551,0.0243373257420025,"Consistent",-0.186962435285133
"TWF1",0.131727797940544,0.203482337382312,0.06913127756577,0.187133987584076,-0.371709610878699,0.00123065059389176,0.00284223080900154,0.0243373257420025,"Mixed",-0.0569501784574614
"PTPRB",-0.184050104571782,0.0180860699478026,-0.086417061,0.462622172392278,-0.352334642841461,0.00561038461949576,0.00284624964446101,0.0243383387965136,"Consistent",-0.207600602804414
"RBMS3",-0.135578622547262,0.040238262869608,0.15791895508737,0.0553003155664453,-0.12930805304749,0.0211327633627982,0.00285033158988644,0.0243526111245727,"Mixed",-0.0356559068357941
"WBP11",0.114625851769294,0.109556937696105,-0.249153322,0.0309805736904698,-0.190217004500996,0.0138625269556751,0.00285166845180345,0.0243526111245727,"Mixed",-0.1082481582439
"PPP5C",-0.128156656016517,0.0785168010381519,-0.221426916,0.0275119846930569,-0.15566675081996,0.0219766180028698,0.00287257662084498,0.0244617335440957,"Consistent",-0.168416774278826
"DHODH",-0.0606729952530456,0.253189213647138,0.102100658886378,0.0534174323105009,-0.193399490169773,0.00351481108421338,0.00287574617921581,0.0244617335440957,"Mixed",-0.0506572755121468
"AVP",-0.0996959408586164,0.0285885934186382,0.111331136785773,0.0329388567211764,-0.0986370204269198,0.0508003909899544,0.00289063177649389,0.0245124221597932,"Mixed",-0.0290006081665877
"KLHL12",-0.178008365458321,0.035975797781973,-0.16820066,0.0385410490973255,-0.178422016374953,0.0345911866784716,0.00289680252639022,0.0245124221597932,"Consistent",-0.174877013944425
"EXOSC2",-0.129346948951104,0.0669824971635752,-0.229710822,0.0391049730561415,-0.205145793252039,0.0182785135321209,0.00289262626592859,0.0245124221597932,"Consistent",-0.188067854734381
"CAMSAP1",-0.0669363103139005,0.0951500476868815,-0.244814552,0.0160291773343945,-0.144257930306831,0.0314411501440227,0.00289636150732933,0.0245124221597932,"Consistent",-0.152002930873577
"PSMB3",-0.0347117706499258,0.6162643115094,-0.228342986,0.0153523206794935,-0.139060386993417,0.00505566820407406,0.00289036610593277,0.0245124221597932,"Consistent",-0.134038381214448
"SLC3A1",-0.0539322811417637,0.441283137178745,-0.317871288,0.0016913999539562,-0.24503421742545,0.0643374557638877,0.0028996881010008,0.0245208650676429,"Consistent",-0.205612595522404
"MIR600HG",-0.212699747247913,0.00768455196828027,-0.232857446,0.0173501958347998,-0.0443755329880169,0.360884330109567,0.002904411956337,0.0245448320760321,"Consistent",-0.16331090874531
"AKTIP",0.0567486806519941,0.278937056562507,-0.296658055,0.00922766605658703,-0.147437002526836,0.0188170946098586,0.00292011113374499,0.0246614587231558,"Mixed",-0.12911545895828
"IGH",-0.116494644027688,0.0138165282163616,0.121043316535067,0.0850329205311885,-0.116681406456114,0.0414927199647658,0.00293560307394595,0.02472798205414,"Mixed",-0.0373775779829119
"RAB3B",-0.0789531196709641,0.39250179298581,-0.306722815,0.026783490363991,-0.421828394022659,0.00465482293398088,0.00294476847116275,0.0247626652156152,"Consistent",-0.269168109564541
"ZNF711",-0.0693293193860942,0.514612083900449,-0.407028675,0.0194005187384934,-0.42070702487101,0.00490662604985658,0.00294734624862123,0.0247626652156152,"Consistent",-0.299021673085701
"ARMC9",-0.104722746021415,0.0833752981659309,-0.219508862,0.0218605678144201,-0.117807417626532,0.0270448280939638,0.00296241810251082,0.0248410902088529,"Consistent",-0.147346341882649
"TTC3",-0.241609242818591,0.103025205859906,-0.186252372,0.0301785303292307,-0.162141603929333,0.015918400937994,0.00297224695206432,0.024907429458299,"Consistent",-0.196667739582642
"MAPK10",0.141924094343711,0.275536533716306,-0.266679598,0.00474505554660418,-0.0906118899787316,0.0379369201974982,0.00297752428436038,0.024935566040978,"Mixed",-0.0717891312116735
"OAT",0.0886130985952747,0.310895813094071,-0.253689388,0.00223041747774619,-0.0717410078667733,0.0718999709605311,0.00299015664881081,0.024943537796237,"Mixed",-0.0789390990904996
"CYCS",0.0701175235746767,0.38836098153578,-0.178730069,0.0207542093984186,-0.158916673927155,0.0061998571319619,0.00299575940889443,0.024943537796237,"Mixed",-0.0891764064508263
"RAD51C",-0.0550331838128484,0.49451235404299,-0.340807455,0.00383171713619108,-0.180636997791578,0.0263401222144526,0.0029927411855566,0.024943537796237,"Consistent",-0.192159212201475
"MFSD6",-0.0555268491911471,0.680365881747094,-0.284850126,0.00474147704547679,-0.378025890832822,0.0154278901213715,0.00298583898018943,0.024943537796237,"Consistent",-0.23946762200799
"FBXW7",-0.0197091187623855,0.833172550852415,-0.158137053,0.0231879035321084,-0.161659328907607,0.0025835037464568,0.0029928379396412,0.024943537796237,"Consistent",-0.113168500223331
"NPAS2",-0.107195557266721,0.0283382533081246,-0.123928768,0.0344292658787172,0.118366270329543,0.0515164179305347,0.00301003076270906,0.0250302750171754,"Mixed",-0.0375860183123927
"TUBG2",-0.0429324381770773,0.547026169117512,-0.190840319,0.0387100631028929,-0.178206644482099,0.00237297205900266,0.00300933977011165,0.0250302750171754,"Consistent",-0.137326467219725
"PPP1R11",-0.0814984062366548,0.0792605469428413,-0.327323347,0.019856160316766,-0.115814066982121,0.0320442964787341,0.00301829996800628,0.0250362195650365,"Consistent",-0.174878606739592
"B9D1",-0.0397139550764303,0.281522265066538,-0.329612021,0.00912800693973592,-0.192758274793513,0.019586524207359,0.0030134320133845,0.0250362195650365,"Consistent",-0.187361416956648
"RNF14",-0.138618973169006,0.298156914615845,-0.525892178,0.00497062544515781,-0.305199515043658,0.0340273780440745,0.00301819385655063,0.0250362195650365,"Consistent",-0.323236888737555
"RPL15",0.0788378173190818,0.05816194698831,-0.116000706,0.00870368507713398,-0.107262219465898,0.0998718073792334,0.00302445662204163,0.0250505717528455,"Mixed",-0.0481417027156055
"MARCKS",0.0899435262487485,0.0985894975818562,-0.199111061,0.10080309615199,-0.318771802226809,0.00509827009428676,0.0030298289493972,0.0250505717528455,"Mixed",-0.142646445659354
"BLMH",-0.0649922627689197,0.14282041067148,-0.21036934,0.0110899061259616,-0.109820845172249,0.0319860440335894,0.00302955116085811,0.0250505717528455,"Consistent",-0.128394149313723
"IFT57",0.0124194099342292,0.903072396246969,-0.224509831,0.0162756042763996,-0.248485559540777,0.00344248123061834,0.00302642954393189,0.0250505717528455,"Mixed",-0.153525326868849
"TMCC1",0.137182901795199,0.107966160596138,-0.366556555,0.00802088247759553,-0.110070324202744,0.0585829485419683,0.00303298976875754,0.0250607532483408,"Mixed",-0.113147992469182
"RXRB",-0.135463303231252,0.0207801588517236,-0.105596554,0.0259935422880851,-0.176216589799014,0.0945323704668273,0.00304910327522817,0.025145906312342,"Consistent",-0.139092149010089
"DCAF11",-0.0952986318856635,0.106103899433883,-0.149323065,0.0192877290457135,-0.159088764083379,0.0251252822503484,0.00306653939112812,0.025257628504352,"Consistent",-0.134570153656348
"CNTN5",-0.0174883126966883,0.693442638657708,-0.195721515,0.00129248131867067,-0.124873928556803,0.0573491512321141,0.00306560667740622,0.025257628504352,"Consistent",-0.11269458541783
"HTRA2",-0.0962582226356261,0.0143162297217188,-0.218706574,0.0176469704392962,-0.067090819318059,0.203964138006166,0.0030719087971294,0.0252698058048852,"Consistent",-0.127351871984562
"GABRA4",-0.121057634508471,0.0283695943895611,-0.196037929,0.0528076375504503,-0.177911683362652,0.0343859132213033,0.00307120215289735,0.0252698058048852,"Consistent",-0.165002415623708
"MYO1B",-0.137277272333259,0.0210693926424507,-0.213851762,0.0397523306454877,-0.13801615701909,0.0616953020052501,0.00307893787957442,0.0253115975429065,"Consistent",-0.16304839711745
"GRIN1",-0.104764523117586,0.305039413685669,-0.204845104,0.130855795179383,-0.200684864000827,0.00129580622714901,0.00308138637534701,0.0253157037504,"Consistent",-0.170098163706138
"KIF2A",-0.104673972470133,0.0484259299958403,-0.270237068,0.0265081695358563,-0.112480896950721,0.0403858385999288,0.00308717972060262,0.0253165359311448,"Consistent",-0.162463979140285
"STXBP1",0.104255608738152,0.339260943260372,-0.321679372,0.00567987691321169,-0.0724363616571928,0.026907113901999,0.00308748826658126,0.0253165359311448,"Mixed",-0.0966200416396804
"CDYL",-0.0274753288520877,0.535590302360689,-0.163559825,0.0193335779790358,-0.144563651218106,0.00500289576145065,0.00308531822261502,0.0253165359311448,"Consistent",-0.111866268356731
"MGST3",-0.036048907310267,0.58299241930076,-0.239887776,0.00465316287517481,-0.105352454533826,0.0191265936633672,0.00308928396726957,0.0253165359311448,"Consistent",-0.127096379281364
"CDH11",-0.056746244413727,0.233908591026415,0.169070512677806,0.0880337190255721,-0.260871595577118,0.00252377622452538,0.00309334128115062,0.0253338019551484,"Mixed",-0.049515775771013
"ACTR1B",-0.0713659248645744,0.218769990571536,-0.155517897,0.0233721931218701,-0.153693565210975,0.0102057661014358,0.00310376185800904,0.025403127141575,"Consistent",-0.126859129025183
"DCTN5",-0.127318732531283,0.0348444965811774,-0.238164196,0.0135417696844309,-0.118071323190096,0.110941558513226,0.00311178121316079,0.0254527242932906,"Consistent",-0.161184750573793
"GPR176",-0.214525151473167,0.0175487872968202,-0.191486142,0.0836300957964779,-0.17236347124002,0.0359997077817217,0.00313532133439106,0.0255808346811592,"Consistent",-0.192791588237729
"KITLG",-0.0897799489894928,0.0320713970240236,-0.127518251,0.0508779045676778,-0.140892755973858,0.0324510282588302,0.00314103058970506,0.0256004564804665,"Consistent",-0.119396985321117
"TRAF3",-0.13244559121746,0.0121257906109579,-0.069483719,0.167452880441988,-0.119092836397941,0.0261479825031412,0.0031479250650681,0.0256032552724919,"Consistent",-0.107007382205134
"RDX",-0.0770533345563731,0.142176546759836,-0.268341158,0.0163098918678183,-0.189259326066651,0.0228911272116597,0.00314736452518618,0.0256032552724919,"Consistent",-0.178217939541008
"OSTF1",0.0456418676040746,0.613918030224997,-0.23940375,0.103474392551955,-0.250375426647478,0.000838211151820774,0.00315537161587022,0.0256340866172792,"Mixed",-0.148045769681135
"LNPEP",0.0155994218221487,0.722975708121285,-0.124814123,0.215612473028203,-0.25233573863992,0.000341623844594712,0.00315566283016625,0.0256340866172792,"Mixed",-0.120516813272591
"MAPK8",-0.140712036842879,0.0840358202991447,-0.25852851,0.0191471861186274,-0.235864293588199,0.0331674266271566,0.0031612211023343,0.0256471585872706,"Consistent",-0.211701613477026
"ACTL6B",0.0708716569604171,0.388426379034079,-0.45355383,0.0100427405937956,-0.120736269540116,0.0137175395593647,0.00316810328789351,0.025670925518683,"Mixed",-0.167806147526566
"EPHA3",-0.0159146837022686,0.725762518005894,-0.242277036,0.0227819472463103,-0.208576883496468,0.00324958886194902,0.00317870871895633,0.0257231251090134,"Consistent",-0.155589534399579
"WHAMMP3",-0.0369057443020684,0.333913330649295,-0.094647235,0.073933692628519,-0.191010298705184,0.00218196665161343,0.00318535520315946,0.0257332137735418,"Consistent",-0.107521092669084
"GGT1",-0.0718634347147482,0.281225018666974,0.0408828923250288,0.303184892298463,-0.185640813946072,0.000632915628132401,0.00319005023172954,0.0257444524622968,"Mixed",-0.072207118778597
"NDFIP1",0.123455430902997,0.325321448639394,-0.488146427,0.00682017856181546,-0.28856884057379,0.0243313242811017,0.00319105154086519,0.0257444524622968,"Mixed",-0.217753278890264
"JCAD",-0.0589387001539086,0.445884087315907,-0.343767411,0.0355228419151435,-0.314610555115836,0.00341289368579849,0.00319452392590199,0.0257564688228063,"Consistent",-0.239105555423248
"GSR",-0.109238434393596,0.0855938363616433,-0.150770255,0.1171369409803,-0.264711616907412,0.00540161190239848,0.00319937801167898,0.0257796035941057,"Consistent",-0.174906768767003
"STAT5B",-0.0863635354508325,0.0867893246963931,-0.156326827,0.0425371984303992,-0.181020735831794,0.014697070872029,0.00320423278907005,0.0258027152493682,"Consistent",-0.141237032760875
"FERRY3",-0.111054213273727,0.0814341477496889,-0.257785175,0.0238927828270531,-0.14678365513564,0.0281371919560187,0.0032277460158213,0.0259576359074046,"Consistent",-0.171874347803122
"NARS2",-0.0714330519455517,0.280308403004945,-0.258247546,0.00198352833981777,-0.183737229204145,0.0985287370901507,0.00322946644286441,0.0259576359074046,"Consistent",-0.171139275716566
"TFDP1",-0.10469523075913,0.143542771920774,-0.103867977,0.137923407516274,-0.142096611069709,0.00277886934796131,0.00324071917452207,0.026015884646395,"Consistent",-0.11688660627628
"EIF2B3",-0.0682020591350572,0.193758684694656,-0.211638986,0.0276337739810438,-0.134433538191081,0.0102702026595923,0.00323945792197354,0.026015884646395,"Consistent",-0.138091527775379
"ACP1",-0.0979520807476693,0.415303228361879,-0.26682558,0.0203616602274269,-0.447944745884708,0.00656630361922826,0.00326525411568769,0.0261643341817813,"Consistent",-0.270907468877459
"KMO",-0.134732080973635,0.0273558251166477,-0.213673154,0.0137695670551485,-0.0879848993200945,0.147678912466582,0.00327010123538511,0.0261650371091171,"Consistent",-0.14546337809791
"PRMT8",-0.0685053543376659,0.600247865737727,-0.397096797,0.00397016675933234,-0.242882053637421,0.0233350092905255,0.00326923319287398,0.0261650371091171,"Consistent",-0.236161401658362
"TUBG1",-0.0416807329067357,0.663002081653623,-0.397358664,0.0022934258570434,-0.116145037681426,0.0366014096209406,0.00327138503850998,0.0261650371091171,"Consistent",-0.185061478196054
"MCM4",0.169977725857227,0.0109742478903967,-0.088413608,0.157171495987299,-0.172258980541723,0.0323688841145851,0.00327987459384564,0.0262167945227453,"Mixed",-0.0302316208948319
"SV2B",0.093832707159585,0.389346676890057,-0.301239966,0.00549988485355694,-0.135602293056353,0.0261415819776567,0.00328694458641305,0.0262571483597289,"Mixed",-0.114336517298923
"INF2",-0.130726532664272,0.0291232362706816,-0.046553017,0.204962403023253,-0.18901631097052,0.00943041118861361,0.00330194332405776,0.0263283866397706,"Consistent",-0.122098620211597
"CYSLTR1",-0.015349541693209,0.667384074361975,-0.069226593,0.0127215014172732,-0.181121107871384,0.00662994648001724,0.00330181776636694,0.0263283866397706,"Consistent",-0.0885657475215311
"CRYBB1",-0.139248403269311,0.00787117755039447,-0.04347284,0.468053190967506,-0.183823672792307,0.0153023908165409,0.00330597743377215,0.0263443809124334,"Consistent",-0.122181638687206
"PRDX2",-0.111239993138438,0.00953216386706894,0.162091896081417,0.0739220247177308,-0.0826261445048591,0.0802105337575154,0.00331283393850638,0.0263701936531129,"Mixed",-0.0105914138539599
"EFNA5",0.0768742124682804,0.103415387678058,-0.471924182,0.0479588018218283,-0.308520430819298,0.0114124296006859,0.00331678814939462,0.0263819726102184,"Mixed",-0.234523466783673
"SMURF1",-0.12078315779226,0.0128914443811946,-0.140873244,0.0896590331289878,-0.132206565953073,0.0492338506593899,0.00333132685806019,0.0264624359853068,"Consistent",-0.131287655915111
