"Gene","logFC_12649","P_12649","logFC_21138","P_21138","logFC_53987","P_53987","MetaP","FDR","Direction","MeanLogFC","Significant"
"NPAS3",0.24391272786991,0.0147067420591971,0.434841392040029,0.00319507159659274,0.342668237802381,0.00144273174209407,1.04227300375438e-05,0.00163194319217372,"Consistent",0.34047411923744,TRUE
"TESC",-0.174144089661724,0.0205014047301325,-0.180753409,0.0245029933151177,-0.268531783592842,0.000135031425216523,1.04281534337069e-05,0.00163194319217372,"Consistent",-0.207809760751522,TRUE
"LANCL1",-0.175025432223972,0.0822273497758745,-0.427381977,0.00501803877408768,-0.356219059257979,0.00016868682905241,1.06690478301921e-05,0.00164976502698053,"Consistent",-0.31954215616065,TRUE
"PBXIP1",0.151323679610848,0.151169418251636,0.44503569502087,0.00117799624204159,0.371924308837762,0.000413103858680756,1.12051050068191e-05,0.00171227186980674,"Consistent",0.32276122782316,TRUE
"OGA",0.205309028733748,0.00268665568566261,-0.202994544,0.134869418222544,0.249744181091071,0.000214976357004113,1.1787389664022e-05,0.00176331557885757,"Mixed",0.0840195552749394,TRUE
"ENSA",-0.207572713518605,0.0537359419405774,-0.19372829,0.00204962287712906,-0.195825282793711,0.000708833598071022,1.18106440342296e-05,0.00176331557885757,"Consistent",-0.199042095437439,TRUE
"INPP4A",-0.21142065005754,0.0743899631253784,-0.254454381,0.00692834567465641,-0.342039598667094,0.000156296567963472,1.21428347765378e-05,0.00178534012650667,"Consistent",-0.269304876574878,TRUE
"SYNDIG1",-0.0899708987551922,0.203410925580942,-0.266397675,0.00322516689640849,-0.21476663932026,0.000123822599712513,1.22330642281233e-05,0.00178534012650667,"Consistent",-0.190378404358484,TRUE
"IL6ST",0.156707830573006,0.0167626985792645,0.36438348107407,0.00581976799875406,0.257888367595164,0.000867533410997269,1.26850823286333e-05,0.0018307392707402,"Consistent",0.259659893080747,TRUE
"NTRK2",0.524654583755765,0.00275877795209881,0.452530442864896,0.0237143781349402,0.51306837656829,0.00144135660464767,1.39580428420054e-05,0.00197903463436938,"Consistent",0.496751134396317,TRUE
"RHCE",0.111338440902077,0.011698082493355,0.0747845265347955,0.114742630560733,0.365283466565185,7.05899933416922e-05,1.4017336697358e-05,0.00197903463436938,"Consistent",0.183802144667352,TRUE
"DTNA",0.36626383471157,0.0333972969058483,0.557939564940418,0.00288656601805593,0.63890143449738,0.00105690405567704,1.49465814999458e-05,0.00200145512477109,"Consistent",0.521034944716456,TRUE
"MAPK9",-0.226141425917382,0.0737642774737335,-0.256978056,0.00203614295475623,-0.316991320273343,0.000664279603023417,1.4671737796116e-05,0.00200145512477109,"Consistent",-0.266703600730242,TRUE
"KCNN3",0.205896519447537,0.0755551816488949,0.41776315812567,0.000199836378806399,0.299671604126593,0.00668428526490196,1.48213954140658e-05,0.00200145512477109,"Consistent",0.307777093899933,TRUE
"ARHGEF2",-0.0762885769830239,0.116348229272584,-0.193416153,0.00311937467914058,-0.238782338130034,0.0002714451770101,1.45085942228721e-05,0.00200145512477109,"Consistent",-0.169495689371019,TRUE
"AP1S2",-0.106403231623846,0.203116257239105,-0.253718953,0.00233385765637973,-0.328473304957692,0.000205918329290655,1.43911211486761e-05,0.00200145512477109,"Consistent",-0.229531829860512,TRUE
"MEIS2",0.225595257253087,0.00801573766373275,0.217398166432698,0.00667301457168044,0.157340095787854,0.00199441916294011,1.55656230158362e-05,0.00202181877352696,"Consistent",0.200111173157879,TRUE
"CPNE3",0.23545558770566,0.0183519235025028,0.304388223486372,0.00812381674770786,0.289764472144601,0.000714410278554041,1.55437158858092e-05,0.00202181877352696,"Consistent",0.276536094445544,TRUE
"DEF8",-0.157243438750663,0.0197174138097415,-0.2143419,0.00256826379527249,-0.191424718703411,0.00210594411594013,1.55610156476274e-05,0.00202181877352696,"Consistent",-0.187670019151358,TRUE
"MAGI2",0.199077661110289,0.000957944729433243,0.116752687549826,0.218084872008266,-0.31824709274923,0.000540591759434515,1.63689947929735e-05,0.00204212715266516,"Mixed",-0.000805581363038298,TRUE
"RIPOR2",0.140960321029318,0.0118142534322644,0.112342341477398,0.0681058360304042,0.265307576932114,0.000139595908720095,1.62902601942499e-05,0.00204212715266516,"Consistent",0.172870079812943,TRUE
"IDE",0.0928167894738978,0.0376188341943629,-0.27449864,0.000551773009626358,-0.199355913814094,0.0055180747944083,1.65738056756728e-05,0.00204212715266516,"Mixed",-0.127012588113399,TRUE
"CDS1",-0.109168226300727,0.0464262361740132,-0.306261788,0.000188430711857248,-0.134597954564454,0.0131013550586545,1.6583172832568e-05,0.00204212715266516,"Consistent",-0.183342656288393,TRUE
"SLCO1C1",0.340567876008844,0.0678321036455096,0.163026424187668,0.00234422986108333,0.556061007965598,0.000687908232235321,1.59139312084534e-05,0.00204212715266516,"Consistent",0.353218436054037,TRUE
"PDK4",0.142629855898789,0.250561009155862,0.624530082431627,0.0112717033909596,0.907537443124636,4.08092828100193e-05,1.66652920303724e-05,0.00204212715266516,"Consistent",0.558232460485017,TRUE
"NOS1",-0.102029895901048,0.022297900827655,-0.218715979,0.00122788338934159,-0.220636448719087,0.0043858814552264,1.72796409294875e-05,0.00209761921526274,"Consistent",-0.180460774540045,TRUE
"SNCA",0.125418403084912,0.0117953317266504,-0.450956718,0.00292437544306185,-0.197570988891608,0.00352847971706698,1.74863249637883e-05,0.00210305439772821,"Mixed",-0.174369767935565,TRUE
"KRABD4",0.279067127422927,9.15337494879178e-05,0.137715663758724,0.184964509095631,0.19227306057206,0.00751535345972971,1.81849437405635e-05,0.00215232793662956,"Consistent",0.203018617251237,TRUE
"ABI2",-0.209047695347815,0.0102983376777725,-0.270065464,0.00521203293103866,-0.232349424012073,0.0023768071843609,1.82274288266419e-05,0.00215232793662956,"Consistent",-0.237154194453296,TRUE
"OSBPL11",0.205639219734228,0.00695184952417949,0.390601290023937,0.00339776522620114,0.270102480316696,0.00572183481612275,1.91787958202354e-05,0.00224426467485619,"Consistent",0.28878099669162,TRUE
"RAP2A",0.144644365628565,0.0223239742768811,-0.190722189,0.00528826790974592,-0.228213140226631,0.00116237460071537,1.94375091233695e-05,0.00225423041074506,"Mixed",-0.0914303211993551,TRUE
"ARL4D",-0.160332063509875,0.000883608366419806,-0.095279323,0.17257814165548,-0.267706933146583,0.00092479553089173,1.99109928550275e-05,0.00228870695746861,"Consistent",-0.174439439885486,TRUE
"SMAD1",0.104269402729069,0.154254922578639,0.174432533964282,0.231009317835894,0.329628524222073,4.01745020456119e-06,2.01764489906971e-05,0.00229887628017689,"Consistent",0.202776820305141,TRUE
"HAPLN1",-0.175040549128984,0.00957761745786443,-0.217953704,0.00741468639241524,-0.186129201603867,0.00221350410963115,2.19085495048974e-05,0.00241835859137219,"Consistent",-0.193041151577617,TRUE
"ASPH",0.255578034145769,0.0125809281682479,0.257342175058316,0.0508182398659733,0.237875732740154,0.000246647364958,2.19698447749571e-05,0.00241835859137219,"Consistent",0.250265313981413,TRUE
"FUBP1",0.0547469339449114,0.337013902559575,-0.101136702,0.0775832370350484,0.281398188574513,5.95915887583294e-06,2.17390990891775e-05,0.00241835859137219,"Mixed",0.0783361401731414,TRUE
"TRMT9B",-0.0294784546707545,0.577950017714278,-0.456239008,7.26498387026062e-05,-0.346129339800157,0.00374537717957189,2.19169848858907e-05,0.00241835859137219,"Consistent",-0.277282267490304,TRUE
"RRN3",0.170651460037642,0.00653186485973856,-0.187512883,0.165272874846104,0.212686422832792,0.000148521244718168,2.22936820292111e-05,0.00243338349476826,"Mixed",0.0652749999568115,TRUE
"CAP2",0.247736224407827,0.0700870922255429,-0.30863075,0.0155993696286916,-0.269251843358672,0.000150866322710239,2.28568763231698e-05,0.00246216128607831,"Mixed",-0.110048789650282,TRUE
"FABP3",-0.0571867636396073,0.61206798904368,-0.356089313,0.00459767908212194,-0.355436671278795,5.88456046400436e-05,2.29364474259355e-05,0.00246216128607831,"Consistent",-0.256237582639468,TRUE
"ZFP36L1",0.0513581759763211,0.140844008598487,0.533413804561141,0.00387009525360791,0.57397905615121,0.000315540446056106,2.3714390074961e-05,0.00252480502199728,"Consistent",0.386250345562891,TRUE
"ITGB8",0.021265725474195,0.646058565063384,0.0986586406974039,0.033226024169888,0.469990391484467,8.35337684770865e-06,2.45997590790702e-05,0.00259777455835807,"Consistent",0.196638252552022,TRUE
"ADAM22",-0.100672875477742,0.0124482458424428,-0.141147091,0.00206680166797329,-0.200070165090583,0.00712082198320347,2.50686559339344e-05,0.00262594170907962,"Consistent",-0.147296710522775,TRUE
"BDH2",0.23490140213419,0.0549806130131366,0.33013302836688,0.00994864439769269,0.378665769430575,0.000339280872782731,2.53542800197416e-05,0.00263461394541139,"Consistent",0.314566733310548,TRUE
"NOLC1",-0.200418225014636,0.00153356190970107,-0.373791907,0.0057323915123655,-0.213249897440527,0.022094591666297,2.63905353660872e-05,0.00266218849051354,"Consistent",-0.262486676485054,TRUE
"PINK1",-0.151429834134941,0.0104938756696416,-0.233397757,0.0045185068551593,-0.183150188727911,0.00410494879081602,2.64394730368963e-05,0.00266218849051354,"Consistent",-0.189325926620951,TRUE
"DECR1",0.193149859278331,0.0223570564532291,0.220026102906422,0.00894705014904738,0.221124619231396,0.000951671268060953,2.59277309163787e-05,0.00266218849051354,"Consistent",0.211433527138716,TRUE
"FGF2",0.295191301588839,0.03743616547963,0.410999909384183,0.041462451812263,0.600920031841389,0.000125111506450778,2.63862873745823e-05,0.00266218849051354,"Consistent",0.435703747604804,TRUE
"EMX2",0.505666088347829,0.00528408533236679,0.50433743947021,0.0131435466172897,0.464000312067561,0.00286321824219571,2.69416461422007e-05,0.0026722973176022,"Consistent",0.4913346132952,TRUE
"B4GALT6",-0.164628764765069,0.2810197192697,-0.489867384,0.00284593040904665,-0.446215149912558,0.000248744542554811,2.69513394877118e-05,0.0026722973176022,"Consistent",-0.366903766225876,TRUE
"RABIF",-0.103018582305152,0.0763728622096094,-0.272715303,0.00722922354069838,-0.263462801749887,0.000371066171359307,2.76565515877649e-05,0.00271635731245932,"Consistent",-0.21306556235168,TRUE
"RAB6A",-0.1461764829131,0.0995161222613694,-0.663853095,0.00477345499875818,-0.276110861552614,0.000434071771161521,2.78139597010616e-05,0.00271635731245932,"Consistent",-0.362046813155238,TRUE
"HTR1F",-0.0278452609659352,0.638876216004853,-0.213695464,4.51333193214097e-05,-0.206300434763214,0.00771773182351671,2.97402380931496e-05,0.00288280561635761,"Consistent",-0.149280386576383,TRUE
"NADK",-0.20051779098218,0.000429811711784196,-0.070196669,0.300641691788098,0.138027168489296,0.00177916878925609,3.06025056565398e-05,0.00290143026257515,"Mixed",-0.0442290971642945,TRUE
"CADM1",0.200235793442182,0.00258467233425399,0.198701245102423,0.0142256298455906,0.163444465496909,0.00624960052076971,3.05891906480351e-05,0.00290143026257515,"Consistent",0.187460501347171,TRUE
"MAOA",0.193556152097422,0.0466785917299175,0.291845369609465,0.00775688840144942,0.309519318396289,0.000633237019220186,3.0530046856677e-05,0.00290143026257515,"Consistent",0.264973613367725,TRUE
"MTM1",0.0648531235940695,0.118827103000523,0.215106181161414,0.0147601119164221,0.342473589460804,0.000134292513191933,3.12595156605636e-05,0.00294224528199319,"Consistent",0.207477631405429,TRUE
"ETNPPL",0.699106137194883,0.00698968809053983,0.568994815798844,0.012709570350835,0.526618928615058,0.00278505822579966,3.26382131832185e-05,0.00294541806373024,"Consistent",0.598239960536262,TRUE
"SCAMP1",0.185768912650514,0.0103229888219839,-0.216496264,0.00435875274518443,-0.371371609838445,0.00546519286268329,3.24640126192621e-05,0.00294541806373024,"Mixed",-0.134032987062644,TRUE
"SDC2",0.357524057747047,0.0121566277157278,0.400803697827873,0.0237236808567242,0.463982025018845,0.000849810418656492,3.23686883413839e-05,0.00294541806373024,"Consistent",0.407436593531255,TRUE
"SRP72",-0.156235707507697,0.0133500393863464,-0.342171283,0.0202293339080693,-0.248831355480976,0.000916632421551308,3.26537994593237e-05,0.00294541806373024,"Consistent",-0.249079448662891,TRUE
"GRAMD2B",0.36086718948402,0.0249849855393692,0.297384368164042,0.0766276751498051,0.484666107043708,0.000126120555546815,3.19486409234875e-05,0.00294541806373024,"Consistent",0.380972554897257,TRUE
"G3BP2",-0.282512042380678,0.109804011158243,-0.600774009,0.0146614009943853,-0.612095005162354,0.000153696348404797,3.26404730041717e-05,0.00294541806373024,"Consistent",-0.498460352181011,TRUE
"TP53BP2",0.405839416763867,0.00688890580477466,0.36276024034742,0.0159927219036361,0.376313884995803,0.00227006623379306,3.2948696359394e-05,0.00295152149663565,"Consistent",0.38163784736903,TRUE
"STS",-0.270028294595754,0.000597439133440612,-0.331174127,0.0194871032326096,-0.258173856055289,0.0223775260771768,3.41503779523797e-05,0.00303821410427027,"Consistent",-0.286458759217014,TRUE
"DR1",-0.172989206341478,0.00462838386128466,-0.116558714,0.00995359850784889,-0.208659054773036,0.00585562495609539,3.52093454872004e-05,0.00306434104124167,"Consistent",-0.166068991704838,TRUE
"ZNF292",0.182927311692909,0.0145161170933094,-0.033248574,0.177255332490211,0.264075078730992,0.000105931036542765,3.55298402414063e-05,0.00306434104124167,"Mixed",0.137917938807967,TRUE
"ERLIN2",0.218841603466156,0.0146821116078032,0.230614354887066,0.0780615167402115,0.290027514933215,0.000236902564292846,3.54097548344252e-05,0.00306434104124167,"Consistent",0.246494491095479,TRUE
"PHF3",0.108504471690074,0.130983412388353,0.198755696876988,0.00251624254218621,0.184488580980062,0.000817484097607624,3.51713772456603e-05,0.00306434104124167,"Consistent",0.163916249849041,TRUE
"ARL4C",-0.0624914324154719,0.132440327424715,-0.357894095,0.00226998415933694,-0.32332218372135,0.000909361465515643,3.56236428691579e-05,0.00306434104124167,"Consistent",-0.247902570378941,TRUE
"SPON1",0.18812818813059,0.0124351958424549,0.346885508749909,0.051000145023104,0.522629205457443,0.000437884555351744,3.6116082567655e-05,0.00308626181888994,"Consistent",0.352547634112647,TRUE
"UNG",0.183898514142775,0.0136892265114043,0.210148425767644,0.0368598926521331,0.299075002803277,0.000562175892905356,3.67942585060363e-05,0.00310338067360328,"Consistent",0.231040647571232,TRUE
"LEPROT",0.2180836399274,0.0574701106190128,0.366771950744251,0.00430432399527343,0.322955956683114,0.00114074570723494,3.66262028562127e-05,0.00310338067360328,"Consistent",0.302603849118255,TRUE
"ZMYM2",0.177956569234997,0.023439847712161,-0.115453565,0.00779542897827849,0.203295409317087,0.00159693204860828,3.7716671550453e-05,0.00316065707592796,"Mixed",0.0885994711840279,TRUE
"MT3",0.137466665122702,0.0627017463438453,0.165985979355833,0.0220392964341176,0.241410055535001,0.000214940136848236,3.83079424195251e-05,0.00318962733389238,"Consistent",0.181620900004512,TRUE
"MCL1",-0.0526832244575641,0.292672631843663,0.326029175652058,0.00084933954881927,0.35318781546624,0.00122723439645124,3.92141213563098e-05,0.00324428167068222,"Mixed",0.208844588886911,TRUE
"ERCC1",-0.157733971777873,0.00212000799768506,-0.162586851,0.0132689357735181,-0.149186629876707,0.0110602874472387,3.98957446575546e-05,0.00327978371744922,"Consistent",-0.156502484218193,TRUE
"ATP6V0A1",-0.111764201961662,0.449178786989312,-0.53686652,0.00501477054420579,-0.346598821306886,0.000140361748296728,4.04608783513037e-05,0.00330532294908857,"Consistent",-0.331743181089516,TRUE
"NOTCH2",0.419353422904359,0.0104940620326438,0.453350847895859,0.028268880712437,0.483187188491672,0.0010744331310091,4.07483001536346e-05,0.00330799794184725,"Consistent",0.451963819763963,TRUE
"ISCA1",-0.207251251997583,0.0162563692749251,-0.348143274,0.00336181673988858,-0.233414267920161,0.00588711542203294,4.10837406803873e-05,0.00331451371240714,"Consistent",-0.262936264639248,TRUE
"HES1",-0.121230465551728,0.0501440245948197,0.405648680748224,0.000447151636787744,0.462355989129921,0.0144539178679127,4.13461154691557e-05,0.0033150907026473,"Mixed",0.248924734775472,TRUE
"ATG5",-0.23677606723821,0.0127653436266595,-0.481078561,0.00392861920274681,-0.341223005724157,0.00676259841953665,4.30222017928709e-05,0.00342831520912638,"Consistent",-0.353025877987456,TRUE
"ANGPTL4",0.11445805490149,0.336283148172999,0.291689125930681,0.0119207009125973,0.688689689410467,8.60181656232128e-05,4.36515371306856e-05,0.00345725497433216,"Consistent",0.364945623414213,TRUE
"SDC4",0.482179519049322,0.00811806485581157,0.60740497873549,0.0140103031907068,0.538751060073258,0.00306089909664552,4.40180225566547e-05,0.00346515209083872,"Consistent",0.542778519286023,TRUE
"ABHD6",-0.153503255608019,0.0267909596684719,-0.15694792,0.00834587545506735,-0.310815201750173,0.00159503124094757,4.49566917983962e-05,0.00351772572150221,"Consistent",-0.207088792452731,TRUE
"EIF3K",-0.127967468826188,0.0255124199977416,-0.191790592,0.004021078714357,-0.148394340860177,0.00368387967557826,4.72927685215763e-05,0.00354197724913379,"Consistent",-0.156050800562122,TRUE
"HIF3A",0.175879040752653,0.0325350623822081,0.21513049323669,0.00131014494766715,0.417568733593851,0.00861790397287826,4.61340518109858e-05,0.00354197724913379,"Consistent",0.269526089194398,TRUE
"ZNF576",-0.0889356222296733,0.0362249980000301,-0.167581547,0.00364222312919052,-0.19875919913602,0.00282095436871246,4.66661503393726e-05,0.00354197724913379,"Consistent",-0.151758789455231,TRUE
"GAS7",0.155962172865994,0.0416373345696045,-0.636001296,0.00803934875179934,-0.493406260591917,0.00112366150917026,4.70971121838083e-05,0.00354197724913379,"Mixed",-0.324481794575308,TRUE
"PPM1A",-0.125027917991693,0.0534248033033486,-0.228476519,0.00355553256230685,-0.160117203254575,0.00196290541406552,4.67390785021936e-05,0.00354197724913379,"Consistent",-0.171207213415423,TRUE
"FOXG1",-0.100705693068233,0.0889081881469099,-0.168699015,0.0084073410944201,-0.201706670191165,0.000509704341070686,4.76288090548362e-05,0.00354197724913379,"Consistent",-0.157037126086466,TRUE
"RBM48",0.215951759853439,0.0929816411544792,-0.105064256,0.0266743949235368,0.272844641553549,0.000153952406292691,4.77208421432299e-05,0.00354197724913379,"Mixed",0.127910715135663,TRUE
"CUL4B",-0.129854621419995,0.0975826618537398,-0.258986585,0.0312671993882555,-0.391583305655638,0.000121303743606467,4.64380239131285e-05,0.00354197724913379,"Consistent",-0.260141504025211,TRUE
"CHST3",0.172151576349048,0.10966947656357,0.206186676204879,0.00681902522805705,0.359600152238048,0.000506095611987893,4.73538001697823e-05,0.00354197724913379,"Consistent",0.245979468263992,TRUE
"CGGBP1",-0.0813251554974137,0.234181665909058,-0.207004411,0.0210419026549476,-0.313386166611918,7.96869317786572e-05,4.89012508433295e-05,0.00360896788184095,"Consistent",-0.200571911036444,TRUE
"SRSF11",0.174909864108689,0.00367674887768428,0.177456722378968,0.0594768227509829,0.233093668643813,0.00180829352537527,4.92027165069108e-05,0.00361070104354952,"Consistent",0.195153418377156,TRUE
"ARIH2",-0.152273008556275,0.000573244164188209,-0.096194513,0.201455709729729,-0.196663093934188,0.00350310795722271,5.01913231371678e-05,0.00363230617550085,"Consistent",-0.148376871830154,TRUE
"REV3L",0.201620023123791,0.00146078820370521,0.123435870673074,0.225432677073745,0.192961841178729,0.00124038364887519,5.06157069647897e-05,0.00363230617550085,"Consistent",0.172672578325198,TRUE
"STK24",-0.103578855239645,0.114735739988202,-0.258247,0.003749705814767,-0.197874164181464,0.000944612108313714,5.03912144130469e-05,0.00363230617550085,"Consistent",-0.18656667314037,TRUE
"SAT1",-0.0791659693622018,0.342382246800106,0.20488302975216,0.00718835097938066,0.29609430823368,0.000165258720724538,5.04272449451626e-05,0.00363230617550085,"Mixed",0.140603789541213,TRUE
"ST3GAL6",-0.124630877751292,0.0696764226149035,-0.397385458,0.000444039052294464,-0.188752476157261,0.0134907249753321,5.15794976465122e-05,0.00367190605933084,"Consistent",-0.236922937302851,TRUE
"NDRG3",-0.241047591914628,0.163940835945086,-0.253734929,0.000871067255393715,-0.12330604441529,0.00296321328029216,5.22010949322798e-05,0.00367190605933084,"Consistent",-0.206029521776639,TRUE
"MTUS2",0.103972721686604,0.177221660676855,-0.250154096,0.0116475743246269,-0.226577935630988,0.000205534116894895,5.23202622244745e-05,0.00367190605933084,"Mixed",-0.124253103314795,TRUE
"WLS",0.11339568700609,0.180699577396101,0.322350631084729,0.00933827917683573,0.284041437765495,0.000251619035354509,5.23551103357651e-05,0.00367190605933084,"Consistent",0.239929251952105,TRUE
"ARL2BP",-0.0786616683318844,0.219681387237257,-0.165517128,0.00212207695578375,-0.159733381792826,0.000915282347355771,5.25809936897018e-05,0.00367190605933084,"Consistent",-0.134637392708237,TRUE
"TOLLIP",-0.18270400208032,0.188616203368117,-0.341469953,0.00788664241992634,-0.229247328276513,0.000295715792103807,5.39983564172471e-05,0.00373076942289161,"Consistent",-0.251140427785611,TRUE
"FDFT1",-0.0633705325789791,0.357530162715616,-0.211808666,0.0223519785048779,0.404596897130794,5.49687328765152e-05,5.3933157620877e-05,0.00373076942289161,"Mixed",0.0431392328506051,TRUE
"RO60",0.194701209764685,0.0160537013609002,0.230995330440074,0.0649898296925036,0.187404432691812,0.000428394081383519,5.47541683056948e-05,0.00375303515291343,"Consistent",0.204366990965524,TRUE
"PITPNC1",0.178468075277935,0.111702818591304,0.361735619464608,0.00741119296000657,0.393143430275432,0.000544797774677917,5.51874443149176e-05,0.00375303515291343,"Consistent",0.311115708339325,TRUE
"KCNK1",-0.251578815807604,0.128466919600477,-0.451840125,0.00739893775782611,-0.388541786174507,0.000471808647108234,5.4915281682506e-05,0.00375303515291343,"Consistent",-0.363986908994037,TRUE
"NDUFAF4",-0.0926035522985664,0.310988065694708,-0.277854003,0.00171142235245802,-0.161647162578777,0.000869951042835223,5.64666100398534e-05,0.00382002498858154,"Consistent",-0.177368239292448,TRUE
"PPP6R2",-0.0884722393448545,0.0678024242058623,-0.084848561,0.0284404214232517,-0.160062133274738,0.000243832640533247,5.72288868705266e-05,0.00384038007045979,"Consistent",-0.111127644539864,TRUE
"GRIA4",-0.120483803447251,0.078437392431696,-0.241174472,0.00125647197724791,-0.251008038647393,0.00478328819659651,5.73588215928246e-05,0.00384038007045979,"Consistent",-0.204222104698215,TRUE
"ATP6V1A",0.0983086274837515,0.364544573457176,-0.310885627,0.00425135899768323,-0.597313082608441,0.000307641949530047,5.792843382972e-05,0.00385862783084222,"Mixed",-0.26996336070823,TRUE
"TPM4",-0.198510940933904,0.00143587671273105,0.355206485061289,0.0400763687481508,-0.228497480581096,0.00834085572090902,5.82657791448417e-05,0.00386089632883151,"Mixed",-0.0239339788179035,TRUE
"PON2",0.316172472018749,0.0353878371305913,0.399261178042355,0.0181565980776075,0.410849137300689,0.000751295616583812,5.85569771945345e-05,0.00386089632883151,"Consistent",0.375427595787264,TRUE
"PIK3CB",-0.0806699615289839,0.0440229212319004,-0.191899015,0.0186650806095835,-0.382065619948039,0.000594426985252597,5.91604921421228e-05,0.00388098804259613,"Consistent",-0.218211532159008,TRUE
"PPP1R17",-0.139594971446125,0.00583844276788251,-0.17660019,0.0374708301446523,-0.245356601686893,0.00227161702774108,6.00600050767977e-05,0.00392019801981168,"Consistent",-0.187183921044339,TRUE
"KAT5",-0.112997495154003,0.00887899268486173,-0.129410411,0.0297392683793552,-0.141203428497643,0.00191384500730865,6.09433291291449e-05,0.00394776223877372,"Consistent",-0.127870444883882,TRUE
"DCAF6",0.115456392864498,0.372604954803774,-0.270569205,0.0324664159746798,-0.27041057098616,4.18906463803813e-05,6.10901693735866e-05,0.00394776223877372,"Mixed",-0.14184112770722,TRUE
"PKNOX1",-0.0994256325520153,0.00835058490790924,0.0743519993482087,0.197180785337055,0.19326729865301,0.000317551657882672,6.27794996503195e-05,0.00403684614335644,"Mixed",0.0560645551497343,TRUE
"CDK5R1",0.393445924900304,0.00814700907331256,-0.170497395,0.0830764467269166,-0.285925785792314,0.00079462662749621,6.43402728930146e-05,0.0040780074829314,"Mixed",-0.02099241863067,TRUE
"MT1H",0.282889407666527,0.0182882090891479,0.364222535865975,0.0154958038686449,0.448622387835172,0.00188411691607016,6.39355857814881e-05,0.0040780074829314,"Consistent",0.365244777122558,TRUE
"COPA",-0.231733272090638,0.0379160324727738,-0.147529689,0.0360637247991515,-0.303842502960205,0.000393468752043892,6.43615008084484e-05,0.0040780074829314,"Consistent",-0.227701821350281,TRUE
"MRTFB",0.344692738215025,0.00133698002636775,0.115332117087797,0.108328037668148,0.126901690795059,0.00377963688893911,6.53383979018266e-05,0.00411093817464292,"Consistent",0.195642182032627,TRUE
"TMT1A",0.238859378716646,0.00937222074535257,0.423785404391721,0.0240848176793228,0.418315905992213,0.00243676830897817,6.56120255220812e-05,0.00411093817464292,"Consistent",0.360320229700193,TRUE
"WNK1",0.136986966181089,0.0854796814886111,0.259926532923013,0.00204952165619495,-0.29508456717249,0.0031516957829617,6.5830713705884e-05,0.00411093817464292,"Mixed",0.0339429773105372,TRUE
"GNA13",-0.0371896631923292,0.638244928488236,0.367322779978304,0.00663281395128803,0.532913159598054,0.000131949577717083,6.64984091462061e-05,0.00413276476746445,"Mixed",0.287682092128009,TRUE
"PPFIA1",0.251555377997732,0.00313173303218543,0.125843073797594,0.0244929671427308,0.151569769168078,0.00740965891485217,6.75099471345857e-05,0.00415586115322812,"Consistent",0.176322740321134,TRUE
"ITGAV",0.153847015336124,0.158241671633092,0.290003050822561,0.0404814110966909,0.355396605806895,8.84090981344467e-05,6.73004053602856e-05,0.00415586115322812,"Consistent",0.26641555732186,TRUE
"DUSP6",-0.324028341621589,0.000673586207935157,-0.207228989,0.201276751860534,-0.424935830746065,0.00428330428903955,6.87857881657221e-05,0.00417995587790919,"Consistent",-0.318731053789218,TRUE
"SOX4",-0.155186630755646,0.00111433495747456,0.198480528385363,0.018895711919925,-0.198283996715333,0.0285483236534746,7.08836754608292e-05,0.00417995587790919,"Mixed",-0.0516633663618723,TRUE
"FNDC4",-0.150887084423587,0.0015685272373433,-0.148805936,0.0358704249621688,-0.136846815665523,0.0103235120232401,6.8798240353775e-05,0.00417995587790919,"Consistent",-0.14551327869637,TRUE
"GLIPR1",-0.273808463256501,0.00856093218962745,-0.591759888,0.00480776227634088,-0.209477424847751,0.0144018673524057,7.00259183453434e-05,0.00417995587790919,"Consistent",-0.358348592034751,TRUE
"ZNF267",0.15050610385523,0.0127358898990496,-0.036881739,0.75325889295817,0.353930131180098,6.34811799609946e-05,7.16917910941263e-05,0.00417995587790919,"Mixed",0.155851498678443,TRUE
"RAB2A",0.229069177893884,0.0279772238285487,-0.21716949,0.023842098837065,-0.2792137989567,0.000878354933713029,6.9319006569124e-05,0.00417995587790919,"Mixed",-0.0891047036876056,TRUE
"SPOP",0.126903500068859,0.0322581582758937,-0.133325851,0.0458684296260638,0.198541660763293,0.000398561488014289,6.97131582728261e-05,0.00417995587790919,"Mixed",0.0640397699440508,TRUE
"RAD21",0.304737068876989,0.0360756945901391,-0.119469784,0.213224636869693,-0.377414951092533,7.74897783368998e-05,7.03653778630539e-05,0.00417995587790919,"Mixed",-0.0640492220718479,TRUE
"ALDH7A1",0.218445765352323,0.0393683261213568,0.197575674600637,0.0684973063611217,0.341250393005519,0.000225753840672693,7.16683923785943e-05,0.00417995587790919,"Consistent",0.252423944319493,TRUE
"ILRUN",-0.165477103053213,0.0672550150977377,-0.190846835,0.0136395982146831,-0.302962221658585,0.0006578235661447,7.11220785805476e-05,0.00417995587790919,"Consistent",-0.219762053237266,TRUE
"GRK3",0.103569646582001,0.101765078691543,-0.20831188,0.0256390653432065,-0.284053502398018,0.000230953124812121,7.10350955796613e-05,0.00417995587790919,"Mixed",-0.129598578605339,TRUE
"CNTNAP2",-0.117671791042271,0.103957262866128,-0.238356963,0.0275581320577587,-0.724526476023837,0.00021281873572961,7.17630426340557e-05,0.00417995587790919,"Consistent",-0.360185076688703,TRUE
